,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry
42,AAPL251219P00215000,2025-10-16 19:02:10+00:00,215.0,2.49,2.46,2.52,0.6,31.746035,1299.0,12038.0,0.3197089514160155,False,REGULAR,USD,put,2025-12-19
43,AAPL251219P00220000,2025-10-16 19:00:05+00:00,220.0,3.17,3.15,3.25,0.69000006,27.822584,419.0,14962.0,0.31061480407714837,False,REGULAR,USD,put,2025-12-19
44,AAPL251219P00225000,2025-10-16 18:35:25+00:00,225.0,4.4,3.95,4.05,1.0,29.411764,128.0,10786.0,0.2980416876220703,False,REGULAR,USD,put,2025-12-19
45,AAPL251219P00230000,2025-10-16 18:50:04+00:00,230.0,5.17,5.1,5.2,1.0500002,25.485441,552.0,14357.0,0.2902903002929687,False,REGULAR,USD,put,2025-12-19
46,AAPL251219P00235000,2025-10-16 18:57:49+00:00,235.0,6.4,6.4,6.5,1.1100001,20.98299,280.0,8584.0,0.27973132385253896,False,REGULAR,USD,put,2025-12-19
47,AAPL251219P00240000,2025-10-16 18:55:44+00:00,240.0,8.15,8.1,8.2,1.3999996,20.740736,595.0,9339.0,0.2722851092529296,False,REGULAR,USD,put,2025-12-19
48,AAPL251219P00245000,2025-10-16 19:00:33+00:00,245.0,10.01,10.0,10.15,1.0600004,11.843581,299.0,4081.0,0.2630078582763672,False,REGULAR,USD,put,2025-12-19
49,AAPL251219P00250000,2025-10-16 19:00:33+00:00,250.0,12.4,12.4,12.6,1.5899992,14.708595,396.0,6426.0,0.25739268005371096,True,REGULAR,USD,put,2025-12-19
50,AAPL251219P00255000,2025-10-16 18:46:50+00:00,255.0,15.2,15.15,15.3,1.4299994,10.38489,258.0,2682.0,0.2488173263549805,True,REGULAR,USD,put,2025-12-19
51,AAPL251219P00260000,2025-10-16 18:45:20+00:00,260.0,18.3,18.25,18.45,1.0499992,6.086952,114.0,2898.0,0.2420730090332031,True,REGULAR,USD,put,2025-12-19
52,AAPL251219P00265000,2025-10-16 18:51:08+00:00,265.0,22.15,21.6,21.95,2.6499996,13.589742,448.0,1254.0,0.23493196716308595,True,REGULAR,USD,put,2025-12-19
53,AAPL251219P00270000,2025-10-16 18:52:11+00:00,270.0,26.1,25.6,25.9,2.6499996,11.300638,139.0,838.0,0.2316361016845703,True,REGULAR,USD,put,2025-12-19
54,AAPL251219P00275000,2025-10-16 16:32:58+00:00,275.0,31.0,29.55,30.05,4.120001,15.327385,27.0,747.0,0.2254716125488281,True,REGULAR,USD,put,2025-12-19
55,AAPL251219P00280000,2025-10-16 16:16:43+00:00,280.0,35.0,33.95,34.4,3.75,12.0,52.0,437.0,0.21631643066406248,True,REGULAR,USD,put,2025-12-19
56,AAPL251219P00285000,2025-10-16 16:29:12+00:00,285.0,37.73,38.5,39.0,1.6300011,4.515239,6.0,101.0,0.20887021606445308,True,REGULAR,USD,put,2025-12-19
57,AAPL251219P00290000,2025-10-15 14:55:44+00:00,290.0,39.96,43.1,43.85,0.0,0.0,8.0,84.0,0.21289849609375,True,REGULAR,USD,put,2025-12-19
58,AAPL251219P00295000,2025-10-14 16:50:40+00:00,295.0,47.56,47.8,48.85,0.0,0.0,2.0,11.0,0.2309647216796875,True,REGULAR,USD,put,2025-12-19
59,AAPL251219P00300000,2025-10-14 13:41:23+00:00,300.0,54.0,52.85,53.8,0.0,0.0,1.0,4.0,0.2417068017578125,True,REGULAR,USD,put,2025-12-19
60,AAPL251219P00305000,2025-10-06 17:18:56+00:00,305.0,48.05,58.0,59.0,0.0,0.0,,,0.2829661547851562,True,REGULAR,USD,put,2025-12-19
61,AAPL251219P00310000,2025-08-26 19:54:30+00:00,310.0,82.05,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2025-12-19
62,AAPL251219P00320000,2025-09-10 15:20:36+00:00,320.0,92.5,73.85,75.8,0.0,0.0,,0.0,0.46191944335937507,True,REGULAR,USD,put,2025-12-19
63,AAPL251219P00330000,2025-09-19 19:50:00+00:00,330.0,84.55,83.0,84.0,0.0,0.0,11.0,0.0,0.36426416992187505,True,REGULAR,USD,put,2025-12-19
64,AAPL251219P00350000,2025-09-19 19:25:28+00:00,350.0,104.31,102.95,103.95,0.0,0.0,10.0,0.0,0.4155331884765625,True,REGULAR,USD,put,2025-12-19
65,AAPL251219P00360000,2025-05-15 19:46:41+00:00,360.0,149.64,161.95,165.0,0.0,0.0,,0.0,1.9626466711425783,True,REGULAR,USD,put,2025-12-19
66,AAPL251219P00400000,2025-10-10 16:55:57+00:00,400.0,152.25,153.05,154.0,0.0,0.0,6.0,0.0,0.5498091894531252,True,REGULAR,USD,put,2025-12-19
0,AAPL260116C00005000,2025-10-13 16:12:46+00:00,5.0,243.9,239.9,242.8,0.0,0.0,12.0,2464.0,5.003909995117187,True,REGULAR,USD,call,2026-01-16
1,AAPL260116C00010000,2025-10-13 16:12:46+00:00,10.0,238.78,235.8,237.5,0.0,0.0,1.0,2.0,2.707034482421875,True,REGULAR,USD,call,2026-01-16
2,AAPL260116C00015000,2025-10-09 19:38:45+00:00,15.0,238.87,230.85,232.6,0.0,0.0,25.0,175.0,2.4394570263671875,True,REGULAR,USD,call,2026-01-16
3,AAPL260116C00020000,2025-09-03 17:14:16+00:00,20.0,217.92,237.05,239.3,0.0,0.0,26.0,37.0,5.695315380859375,True,REGULAR,USD,call,2026-01-16
4,AAPL260116C00025000,2025-09-18 16:53:55+00:00,25.0,213.3,220.95,222.9,0.0,0.0,10.0,24.0,2.1328171679687498,True,REGULAR,USD,call,2026-01-16
5,AAPL260116C00030000,2025-10-07 15:17:24+00:00,30.0,227.0,216.05,217.75,0.0,0.0,1.0,137.0,1.9394534277343751,True,REGULAR,USD,call,2026-01-16
6,AAPL260116C00035000,2025-10-01 16:47:36+00:00,35.0,221.72,211.05,212.85,0.0,0.0,1.0,43.0,1.8232430712890624,True,REGULAR,USD,call,2026-01-16
7,AAPL260116C00040000,2025-09-10 16:06:51+00:00,40.0,188.12,204.05,207.4,0.0,0.0,1.0,29.0,1.8847662011718749,True,REGULAR,USD,call,2026-01-16
8,AAPL260116C00045000,2025-09-19 14:46:56+00:00,45.0,197.13,201.2,203.1,0.0,0.0,1.0,92.0,1.6728531982421875,True,REGULAR,USD,call,2026-01-16
9,AAPL260116C00050000,2025-10-15 13:50:31+00:00,50.0,200.0,195.6,198.3,0.0,0.0,1.0,1391.0,1.4882838085937498,True,REGULAR,USD,call,2026-01-16
10,AAPL260116C00055000,2025-10-01 16:47:36+00:00,55.0,201.95,191.3,193.0,0.0,0.0,1.0,311.0,1.4780299536132815,True,REGULAR,USD,call,2026-01-16
11,AAPL260116C00060000,2025-08-12 16:21:08+00:00,60.0,171.17,0.0,0.0,0.0,0.0,1.0,379.0,1.0000000000000003e-05,True,REGULAR,USD,call,2026-01-16
12,AAPL260116C00065000,2025-10-01 16:47:56+00:00,65.0,192.17,181.3,183.25,0.0,0.0,1.0,83.0,1.3544954150390622,True,REGULAR,USD,call,2026-01-16
13,AAPL260116C00070000,2025-10-15 16:43:18+00:00,70.0,180.48,176.4,178.2,0.0,0.0,45.0,172.0,1.2890660546875,True,REGULAR,USD,call,2026-01-16
14,AAPL260116C00075000,2025-10-01 16:48:19+00:00,75.0,182.23,171.4,173.3,0.0,0.0,2.0,268.0,1.2338905493164063,True,REGULAR,USD,call,2026-01-16
15,AAPL260116C00080000,2025-09-24 18:57:28+00:00,80.0,172.78,165.95,168.5,0.0,0.0,4.0,664.0,1.1411175756835936,True,REGULAR,USD,call,2026-01-16
16,AAPL260116C00085000,2025-10-01 16:48:19+00:00,85.0,172.35,161.65,163.4,0.0,0.0,1.0,239.0,1.1474652001953123,True,REGULAR,USD,call,2026-01-16
17,AAPL260116C00090000,2025-10-10 19:13:15+00:00,90.0,158.55,156.75,158.2,0.0,0.0,2.0,254.0,1.0810592822265626,True,REGULAR,USD,call,2026-01-16
18,AAPL260116C00095000,2025-10-06 18:15:21+00:00,95.0,161.91,151.65,153.4,0.0,0.0,1.0,173.0,1.0366259106445317,True,REGULAR,USD,call,2026-01-16
19,AAPL260116C00100000,2025-10-10 15:37:00+00:00,100.0,150.03,146.2,148.75,0.0,0.0,20.0,2025.0,0.9770510107421876,True,REGULAR,USD,call,2026-01-16
20,AAPL260116C00105000,2025-10-10 19:41:04+00:00,105.0,142.39,141.95,143.65,0.0,0.0,5.0,201.0,0.9785158398437501,True,REGULAR,USD,call,2026-01-16
21,AAPL260116C00110000,2025-10-16 15:16:42+00:00,110.0,140.0,137.0,138.6,2.199997,1.5965145,1.0,359.0,0.930664755859375,True,REGULAR,USD,call,2026-01-16
22,AAPL260116C00115000,2025-10-02 18:20:45+00:00,115.0,144.1,132.35,133.6,0.0,0.0,1.0,301.0,0.9067392138671875,True,REGULAR,USD,call,2026-01-16
23,AAPL260116C00120000,2025-10-10 17:37:43+00:00,120.0,129.0,127.1,129.1,0.0,0.0,1.0,800.0,0.8762219409179688,True,REGULAR,USD,call,2026-01-16
24,AAPL260116C00125000,2025-10-13 14:10:20+00:00,125.0,124.77,121.6,123.8,0.019996643,0.016029373,7.0,731.0,0.7868673657226561,True,REGULAR,USD,call,2026-01-16
25,AAPL260116C00130000,2025-10-13 14:39:07+00:00,130.0,118.35,117.5,118.7,0.0,0.0,1.0,656.0,0.7907735766601562,True,REGULAR,USD,call,2026-01-16
26,AAPL260116C00135000,2025-10-07 15:48:07+00:00,135.0,123.54,112.5,114.1,0.0,0.0,1.0,386.0,0.7695335546875001,True,REGULAR,USD,call,2026-01-16
27,AAPL260116C00140000,2025-10-15 15:28:28+00:00,140.0,111.55,107.55,108.8,0.0,0.0,2.0,980.0,0.7185086743164062,True,REGULAR,USD,call,2026-01-16
28,AAPL260116C00145000,2025-10-14 17:25:05+00:00,145.0,104.57,102.55,104.05,0.0,0.0,2.0,315.0,0.6914093359375001,True,REGULAR,USD,call,2026-01-16
29,AAPL260116C00150000,2025-10-16 15:07:25+00:00,150.0,100.2,97.6,99.15,0.5399933,0.5418355,7.0,57687.0,0.6601596484375001,True,REGULAR,USD,call,2026-01-16
30,AAPL260116C00155000,2025-10-16 14:53:03+00:00,155.0,95.09,92.65,94.75,-0.91000366,-0.9479205,2.0,2249.0,0.6475865319824219,True,REGULAR,USD,call,2026-01-16
31,AAPL260116C00160000,2025-10-16 14:57:02+00:00,160.0,89.85,87.9,89.35,-2.1699982,-2.358181,2.0,10454.0,0.6062051098632814,True,REGULAR,USD,call,2026-01-16
32,AAPL260116C00165000,2025-10-14 16:35:00+00:00,165.0,85.99,83.35,84.4,1.7399979,2.0652792,2.0,6209.0,0.586918193359375,True,REGULAR,USD,call,2026-01-16
33,AAPL260116C00170000,2025-10-14 13:49:19+00:00,170.0,77.57,78.7,79.4,0.0,0.0,1.0,5151.0,0.5621381677246093,True,REGULAR,USD,call,2026-01-16
34,AAPL260116C00175000,2025-10-16 16:22:30+00:00,175.0,74.8,73.75,75.2,-0.44999695,-0.5980026,2.0,16804.0,0.5501143621826172,True,REGULAR,USD,call,2026-01-16
35,AAPL260116C00180000,2025-10-16 15:47:33+00:00,180.0,70.62,68.8,69.85,-1.3999939,-1.943896,2.0,43385.0,0.5076343182373046,True,REGULAR,USD,call,2026-01-16
36,AAPL260116C00185000,2025-10-16 15:47:33+00:00,185.0,65.83,64.15,65.0,-1.4700012,-2.1842513,1.0,6833.0,0.504765694580078,True,REGULAR,USD,call,2026-01-16
37,AAPL260116C00190000,2025-10-15 16:15:02+00:00,190.0,61.25,59.8,59.95,-1.75,-2.7777777,9.0,5067.0,0.467778759765625,True,REGULAR,USD,call,2026-01-16
38,AAPL260116C00195000,2025-10-16 18:33:34+00:00,195.0,54.23,55.05,55.25,-2.8199997,-4.943032,6.0,7151.0,0.4454401159667969,True,REGULAR,USD,call,2026-01-16
39,AAPL260116C00200000,2025-10-16 18:49:44+00:00,200.0,50.3,50.4,50.6,-2.869999,-5.3977785,102.0,19762.0,0.4239559558105469,True,REGULAR,USD,call,2026-01-16
40,AAPL260116C00205000,2025-10-16 18:04:24+00:00,205.0,45.63,46.0,46.15,-2.2199974,-4.639493,2483.0,4909.0,0.4078428356933594,True,REGULAR,USD,call,2026-01-16
41,AAPL260116C00210000,2025-10-16 18:48:42+00:00,210.0,41.7,41.6,41.8,-2.8499985,-6.397303,41.0,14752.0,0.39252316467285153,True,REGULAR,USD,call,2026-01-16
42,AAPL260116C00215000,2025-10-16 17:48:20+00:00,215.0,36.65,37.25,37.4,-3.0599976,-7.7058616,14.0,12145.0,0.373327799987793,True,REGULAR,USD,call,2026-01-16
43,AAPL260116C00220000,2025-10-16 18:37:58+00:00,220.0,32.61,33.05,33.25,-3.1399994,-8.7832155,1108.0,14675.0,0.3584964053344727,True,REGULAR,USD,call,2026-01-16
44,AAPL260116C00225000,2025-10-16 17:28:51+00:00,225.0,28.2,29.2,29.35,-3.25,-10.333863,130.0,26004.0,0.3467472552490234,True,REGULAR,USD,call,2026-01-16
45,AAPL260116C00230000,2025-10-16 18:25:22+00:00,230.0,25.2,25.35,25.55,-2.58,-9.287257,756.0,21970.0,0.3335943106079102,True,REGULAR,USD,call,2026-01-16
46,AAPL260116C00235000,2025-10-16 18:48:37+00:00,235.0,21.8,21.8,22.0,-1.710001,-7.2735043,78.0,25110.0,0.3220892987060546,True,REGULAR,USD,call,2026-01-16
47,AAPL260116C00240000,2025-10-16 18:55:31+00:00,240.0,18.52,18.55,18.7,-0.8999996,-4.6343956,692.0,29855.0,0.31156083953857416,True,REGULAR,USD,call,2026-01-16
48,AAPL260116C00245000,2025-10-16 18:53:33+00:00,245.0,15.4,15.45,15.6,-1.1599998,-7.0048304,444.0,16533.0,0.30039151763916017,True,REGULAR,USD,call,2026-01-16
49,AAPL260116C00250000,2025-10-16 18:54:12+00:00,250.0,12.9,12.8,12.95,-1.0900002,-7.7912807,2175.0,51140.0,0.29321995849609367,False,REGULAR,USD,call,2026-01-16
50,AAPL260116C00255000,2025-10-16 19:01:28+00:00,255.0,10.55,10.45,10.55,-0.84000015,-7.3748913,417.0,29718.0,0.2857127093505859,False,REGULAR,USD,call,2026-01-16
51,AAPL260116C00260000,2025-10-16 18:41:13+00:00,260.0,8.4,8.4,8.5,-0.9000006,-9.677425,1546.0,65462.0,0.2797923583984374,False,REGULAR,USD,call,2026-01-16
52,AAPL260116C00265000,2025-10-16 18:43:24+00:00,265.0,6.63,6.7,6.75,-0.53999996,-7.53138,234.0,34689.0,0.2745433874511719,False,REGULAR,USD,call,2026-01-16
53,AAPL260116C00270000,2025-10-16 18:58:01+00:00,270.0,5.2,5.2,5.35,-0.5700002,-9.878686,1229.0,86917.0,0.27152217742919915,False,REGULAR,USD,call,2026-01-16
54,AAPL260116C00275000,2025-10-16 19:02:06+00:00,275.0,4.17,4.1,4.15,-0.4000001,-8.752737,492.0,15544.0,0.2677990701293945,False,REGULAR,USD,call,2026-01-16
55,AAPL260116C00280000,2025-10-16 18:54:41+00:00,280.0,3.13,3.15,3.2,-0.42999983,-12.078648,252.0,35963.0,0.26520510192871094,False,REGULAR,USD,call,2026-01-16
56,AAPL260116C00285000,2025-10-16 18:57:06+00:00,285.0,2.43,2.43,2.46,-0.41999984,-14.736837,162.0,12637.0,0.26367923828125,False,REGULAR,USD,call,2026-01-16
57,AAPL260116C00290000,2025-10-16 18:51:09+00:00,290.0,1.87,1.86,1.9,-0.24999988,-11.792448,250.0,76946.0,0.26343510009765625,False,REGULAR,USD,call,2026-01-16
58,AAPL260116C00295000,2025-10-16 18:28:30+00:00,295.0,1.4,1.43,1.46,-0.15999997,-10.256408,249.0,4057.0,0.26343510009765625,False,REGULAR,USD,call,2026-01-16
59,AAPL260116C00300000,2025-10-16 18:57:35+00:00,300.0,1.1,1.1,1.13,-0.14999998,-11.999998,793.0,47995.0,0.2644116528320312,False,REGULAR,USD,call,2026-01-16
60,AAPL260116C00305000,2025-10-16 18:34:35+00:00,305.0,0.83,0.84,0.87,-0.13,-13.541667,72.0,1583.0,0.2652661364746094,False,REGULAR,USD,call,2026-01-16
61,AAPL260116C00310000,2025-10-16 18:46:47+00:00,310.0,0.67,0.64,0.68,-0.050000012,-6.9444456,119.0,42171.0,0.26709717285156254,False,REGULAR,USD,call,2026-01-16
62,AAPL260116C00315000,2025-10-16 16:28:11+00:00,315.0,0.55,0.5,0.53,-0.050000012,-8.333335,371.0,1593.0,0.2690502783203125,False,REGULAR,USD,call,2026-01-16
63,AAPL260116C00320000,2025-10-16 18:27:22+00:00,320.0,0.4,0.39,0.41,-0.060000002,-13.043478,41.0,11087.0,0.270515107421875,False,REGULAR,USD,call,2026-01-16
64,AAPL260116C00330000,2025-10-16 16:33:51+00:00,330.0,0.28,0.24,0.26,0.00999999,3.7037,59.0,8323.0,0.2758861474609374,False,REGULAR,USD,call,2026-01-16
65,AAPL260116C00340000,2025-10-16 18:15:47+00:00,340.0,0.15,0.16,0.17,-0.019999996,-11.764703,22.0,5245.0,0.282233740234375,False,REGULAR,USD,call,2026-01-16
66,AAPL260116C00350000,2025-10-16 16:59:28+00:00,350.0,0.09,0.09,0.12,-0.009999998,-9.999997,595.0,9454.0,0.29053443847656246,False,REGULAR,USD,call,2026-01-16
67,AAPL260116C00360000,2025-10-16 18:13:53+00:00,360.0,0.06,0.06,0.08,-0.02,-25.0,141.0,1758.0,0.295905478515625,False,REGULAR,USD,call,2026-01-16
68,AAPL260116C00370000,2025-10-16 13:49:39+00:00,370.0,0.04,0.03,0.06,0.0,0.0,1.0,1435.0,0.304694453125,False,REGULAR,USD,call,2026-01-16
69,AAPL260116C00380000,2025-10-15 17:45:22+00:00,380.0,0.03,0.02,0.05,0.0,0.0,57.0,6213.0,0.31641308593749995,False,REGULAR,USD,call,2026-01-16
70,AAPL260116C00390000,2025-10-16 18:56:23+00:00,390.0,0.02,0.01,0.02,0.0,0.0,238.0,15717.0,0.304694453125,False,REGULAR,USD,call,2026-01-16
0,AAPL260116P00005000,2025-10-01 13:59:02+00:00,5.0,0.01,0.0,0.01,0.0,0.0,1.0,13663.0,2.3750040624999995,False,REGULAR,USD,put,2026-01-16
1,AAPL260116P00010000,2025-07-25 18:31:23+00:00,10.0,0.01,0.0,0.02,0.0,0.0,1.0,2191.0,2.000005,False,REGULAR,USD,put,2026-01-16
2,AAPL260116P00015000,2025-10-16 15:31:09+00:00,15.0,0.01,0.0,0.01,0.0,0.0,1.0,128.0,1.65625171875,False,REGULAR,USD,put,2026-01-16
3,AAPL260116P00020000,2025-09-11 13:56:00+00:00,20.0,0.01,0.0,0.01,0.0,0.0,1.0,520.0,1.5000025,False,REGULAR,USD,put,2026-01-16
4,AAPL260116P00025000,2025-06-24 18:28:02+00:00,25.0,0.01,0.0,0.02,0.0,0.0,1.0,8.0,1.421877890625,False,REGULAR,USD,put,2026-01-16
5,AAPL260116P00030000,2025-08-12 19:28:51+00:00,30.0,0.01,0.0,0.0,0.0,0.0,3.0,2367.0,0.500005,False,REGULAR,USD,put,2026-01-16
6,AAPL260116P00035000,2025-07-25 19:45:13+00:00,35.0,0.01,0.0,0.02,0.0,0.0,10.0,152.0,1.203128984375,False,REGULAR,USD,put,2026-01-16
7,AAPL260116P00040000,2025-08-27 18:51:39+00:00,40.0,0.01,0.0,0.1,0.0,0.0,5.0,1016.0,1.2968785156249998,False,REGULAR,USD,put,2026-01-16
8,AAPL260116P00045000,2025-10-13 13:35:53+00:00,45.0,0.02,0.0,0.02,0.0,0.0,1.0,2381.0,1.0468797656250002,False,REGULAR,USD,put,2026-01-16
9,AAPL260116P00050000,2025-10-16 15:20:11+00:00,50.0,0.01,0.0,0.02,-0.01,-50.0,13.0,6152.0,0.98437515625,False,REGULAR,USD,put,2026-01-16
10,AAPL260116P00055000,2025-10-13 15:18:49+00:00,55.0,0.02,0.0,0.02,0.0,0.0,1.0,866.0,0.929688203125,False,REGULAR,USD,put,2026-01-16
11,AAPL260116P00060000,2025-10-10 17:59:39+00:00,60.0,0.01,0.0,0.02,0.0,0.0,20.0,1808.0,0.87500125,False,REGULAR,USD,put,2026-01-16
12,AAPL260116P00065000,2025-10-09 19:42:03+00:00,65.0,0.01,0.0,0.03,0.0,0.0,1.0,5734.0,0.85937640625,False,REGULAR,USD,put,2026-01-16
13,AAPL260116P00070000,2025-10-16 15:31:15+00:00,70.0,0.02,0.01,0.03,0.0,0.0,1.0,2823.0,0.8281267187499999,False,REGULAR,USD,put,2026-01-16
14,AAPL260116P00075000,2025-10-16 17:17:00+00:00,75.0,0.01,0.0,0.03,-0.01,-50.0,1.0,3772.0,0.7656273437500001,False,REGULAR,USD,put,2026-01-16
15,AAPL260116P00080000,2025-10-16 17:16:55+00:00,80.0,0.02,0.01,0.03,0.01,100.0,22.0,2499.0,0.7421900781249999,False,REGULAR,USD,put,2026-01-16
16,AAPL260116P00085000,2025-10-15 15:52:56+00:00,85.0,0.02,0.01,0.04,0.0,0.0,1.0,2122.0,0.7187528125,False,REGULAR,USD,put,2026-01-16
17,AAPL260116P00090000,2025-10-16 17:08:56+00:00,90.0,0.02,0.01,0.04,0.0,0.0,6.0,1888.0,0.6796907031250001,False,REGULAR,USD,put,2026-01-16
18,AAPL260116P00095000,2025-10-15 17:22:06+00:00,95.0,0.01,0.02,0.05,0.0,0.0,2.0,6027.0,0.6679720703125002,False,REGULAR,USD,put,2026-01-16
19,AAPL260116P00100000,2025-10-16 17:01:46+00:00,100.0,0.04,0.03,0.06,0.01,33.333336,14.0,6512.0,0.648441015625,False,REGULAR,USD,put,2026-01-16
20,AAPL260116P00105000,2025-10-09 17:08:40+00:00,105.0,0.04,0.04,0.07,0.0,0.0,8.0,4804.0,0.6289099609375001,False,REGULAR,USD,put,2026-01-16
21,AAPL260116P00110000,2025-10-10 18:12:39+00:00,110.0,0.06,0.05,0.08,0.0,0.0,5.0,3177.0,0.6054726953125001,False,REGULAR,USD,put,2026-01-16
22,AAPL260116P00115000,2025-10-15 15:11:54+00:00,115.0,0.04,0.06,0.09,0.0,0.0,5.0,1142.0,0.5839885351562499,False,REGULAR,USD,put,2026-01-16
23,AAPL260116P00120000,2025-10-15 18:17:37+00:00,120.0,0.07,0.08,0.11,0.0,0.0,10.0,3737.0,0.56836369140625,False,REGULAR,USD,put,2026-01-16
24,AAPL260116P00125000,2025-10-13 19:49:35+00:00,125.0,0.1,0.1,0.12,0.0,0.0,1.0,3061.0,0.5468795312500001,False,REGULAR,USD,put,2026-01-16
25,AAPL260116P00130000,2025-10-13 19:51:22+00:00,130.0,0.12,0.12,0.15,0.0,0.0,20.0,9471.0,0.5312546875,False,REGULAR,USD,put,2026-01-16
26,AAPL260116P00135000,2025-10-14 17:47:15+00:00,135.0,0.14,0.14,0.17,0.0,0.0,1.0,3256.0,0.5107470800781251,False,REGULAR,USD,put,2026-01-16
27,AAPL260116P00140000,2025-10-14 19:51:46+00:00,140.0,0.16,0.18,0.2,0.0,0.0,1.0,4441.0,0.499028447265625,False,REGULAR,USD,put,2026-01-16
28,AAPL260116P00145000,2025-10-14 14:06:33+00:00,145.0,0.23,0.21,0.23,0.0,0.0,7.0,5061.0,0.4804739453125,False,REGULAR,USD,put,2026-01-16
29,AAPL260116P00150000,2025-10-15 18:17:37+00:00,150.0,0.2,0.25,0.28,0.0,0.0,13.0,66154.0,0.46533737792968755,False,REGULAR,USD,put,2026-01-16
30,AAPL260116P00155000,2025-10-15 15:41:21+00:00,155.0,0.25,0.3,0.33,0.0,0.0,2.0,6012.0,0.4489801196289062,False,REGULAR,USD,put,2026-01-16
31,AAPL260116P00160000,2025-10-15 19:06:21+00:00,160.0,0.29,0.37,0.39,0.0,0.0,57.0,16054.0,0.4331111376953125,False,REGULAR,USD,put,2026-01-16
32,AAPL260116P00165000,2025-10-16 17:21:56+00:00,165.0,0.45,0.45,0.47,0.07999998,21.621616,5.0,13965.0,0.41870698486328123,False,REGULAR,USD,put,2026-01-16
33,AAPL260116P00170000,2025-10-15 16:04:35+00:00,170.0,0.55,0.54,0.57,0.120000005,27.906977,47.0,27835.0,0.4050352465820312,False,REGULAR,USD,put,2026-01-16
34,AAPL260116P00175000,2025-10-16 16:30:09+00:00,175.0,0.6,0.66,0.69,0.07000005,13.207558,11.0,25588.0,0.39160764648437496,False,REGULAR,USD,put,2026-01-16
35,AAPL260116P00180000,2025-10-16 18:50:34+00:00,180.0,0.82,0.8,0.84,0.120000005,17.142857,85.0,63335.0,0.3786683227539062,False,REGULAR,USD,put,2026-01-16
36,AAPL260116P00185000,2025-10-16 18:55:18+00:00,185.0,1.01,1.0,1.02,0.14999998,17.441858,7.0,17471.0,0.36597313720703123,False,REGULAR,USD,put,2026-01-16
37,AAPL260116P00190000,2025-10-16 18:56:49+00:00,190.0,1.24,1.22,1.24,0.26999998,27.835049,58.0,16048.0,0.35352208984374994,False,REGULAR,USD,put,2026-01-16
38,AAPL260116P00195000,2025-10-16 19:02:12+00:00,195.0,1.51,1.49,1.53,0.28999996,23.770489,433.0,18030.0,0.3425358715820312,False,REGULAR,USD,put,2026-01-16
39,AAPL260116P00200000,2025-10-16 19:03:00+00:00,200.0,1.86,1.85,1.88,0.43000007,30.069937,203.0,43101.0,0.3315496533203125,False,REGULAR,USD,put,2026-01-16
40,AAPL260116P00205000,2025-10-16 19:03:33+00:00,205.0,2.28,2.28,2.3,0.49,27.374302,2652.0,18519.0,0.32031929687499994,False,REGULAR,USD,put,2026-01-16
41,AAPL260116P00210000,2025-10-16 19:01:25+00:00,210.0,2.8,2.82,2.84,0.56999993,25.560534,1800.0,39189.0,0.31037066589355466,False,REGULAR,USD,put,2026-01-16
42,AAPL260116P00215000,2025-10-16 18:36:13+00:00,215.0,3.67,3.45,3.55,0.9200001,33.454548,882.0,16427.0,0.30225307128906254,False,REGULAR,USD,put,2026-01-16
43,AAPL260116P00220000,2025-10-16 18:50:11+00:00,220.0,4.3,4.2,4.35,0.8000002,22.857147,2113.0,17218.0,0.2924875439453124,False,REGULAR,USD,put,2026-01-16
44,AAPL260116P00225000,2025-10-16 18:47:22+00:00,225.0,5.27,5.2,5.3,1.0700002,25.476194,287.0,15355.0,0.28241684387207033,False,REGULAR,USD,put,2026-01-16
45,AAPL260116P00230000,2025-10-16 18:08:46+00:00,230.0,6.75,6.4,6.55,1.3499999,24.999996,966.0,17808.0,0.27509269836425776,False,REGULAR,USD,put,2026-01-16
46,AAPL260116P00235000,2025-10-16 18:49:25+00:00,235.0,7.91,7.75,7.85,1.1499996,17.011827,1025.0,8631.0,0.26380130737304686,False,REGULAR,USD,put,2026-01-16
47,AAPL260116P00240000,2025-10-16 18:54:55+00:00,240.0,9.6,9.45,9.65,1.3500004,16.36364,545.0,9336.0,0.25794199096679693,False,REGULAR,USD,put,2026-01-16
48,AAPL260116P00245000,2025-10-16 18:49:20+00:00,245.0,11.65,11.5,11.7,1.4499998,14.215685,679.0,4439.0,0.2512281909179687,False,REGULAR,USD,put,2026-01-16
49,AAPL260116P00250000,2025-10-16 18:20:36+00:00,250.0,14.7,13.8,14.0,2.3999996,19.512192,133.0,16698.0,0.2433547344970703,True,REGULAR,USD,put,2026-01-16
50,AAPL260116P00255000,2025-10-16 18:19:30+00:00,255.0,17.23,16.4,16.6,1.5799999,10.095847,81.0,2676.0,0.23493196716308595,True,REGULAR,USD,put,2026-01-16
51,AAPL260116P00260000,2025-10-16 18:42:03+00:00,260.0,19.75,19.5,19.75,2.2999992,13.1805105,31.0,6460.0,0.2310562734985352,True,REGULAR,USD,put,2026-01-16
52,AAPL260116P00265000,2025-10-16 16:41:58+00:00,265.0,22.58,22.8,23.0,1.6299992,7.780425,16.0,1033.0,0.22214522979736323,True,REGULAR,USD,put,2026-01-16
